Column1,Column2
5.596,1.811515264
5.598,1.811459732
5.6,1.811410211
5.602,1.811926294
5.604,1.813567661
5.606,1.816893433
5.608,1.821957694
5.61,1.827379748
5.612,1.83152583
5.614,1.832762175
5.616,1.829477881
5.618,1.8217257
5.62,1.812320547
5.622,1.804337758
5.624,1.800852673
5.626,1.804791632
5.628,1.815654009
5.63,1.829512214
5.632,1.842289656
5.634,1.849909747
5.636,1.848713593
5.638,1.83947253
5.64,1.825626227
5.642,1.810651023
5.644,1.798023257
5.646,1.790748805
5.648,1.789166222
5.65,1.792675186
5.652,1.800674325
5.654,1.812562057
5.656,1.827146008
5.658,1.841355139
5.66,1.851745825
5.662,1.854874443
5.664,1.847330461
5.666,1.829038023
5.668,1.806065708
5.67,1.785143821
5.672,1.773002668
5.674,1.776119487
5.676,1.793947761
5.678,1.818175595
5.68,1.840089233
5.682,1.850974919
5.684,1.842999925
5.686,1.819065051
5.688,1.789236764
5.69,1.763712264
5.692,1.752688745
5.694,1.764171496
5.696,1.79216788
5.698,1.825179957
5.7,1.851696615
5.702,1.860206967
5.704,1.84365903
5.706,1.810895759
5.708,1.774300447
5.71,1.746256391
5.712,1.7390944
5.714,1.757393406
5.716,1.789857303
5.718,1.823246187
5.72,1.84432015
5.722,1.840185774
5.724,1.809749651
5.726,1.766345532
5.728,1.724185746
5.73,1.69748262
5.732,1.699349519
5.734,1.727417706
5.736,1.767873756
5.738,1.806635942
5.74,1.829622535
5.742,1.825116962
5.744,1.798457252
5.746,1.762462024
5.748,1.729981822
5.75,1.713867188
5.752,1.722912953
5.754,1.749691105
5.756,1.782717922
5.758,1.810509679
5.76,1.821608606
5.762,1.810638403
5.764,1.786087587
5.766,1.75836747
5.768,1.737889362
5.77,1.734872336
5.772,1.751335403
5.774,1.778204727
5.776,1.805619069
5.778,1.823717192
5.78,1.823258267
5.782,1.805189272
5.784,1.778789819
5.786,1.753584192
5.788,1.739096674
5.79,1.743407024
5.792,1.762797556
5.794,1.787789815
5.796,1.808866346
5.798,1.81650969
5.8,1.804068599
5.802,1.77776013
5.804,1.747411204
5.806,1.722848923
5.808,1.713888987
5.81,1.72558176
5.812,1.750861143
5.814,1.780763741
5.816,1.806326156
5.818,1.818692007
5.82,1.814870734
5.822,1.800658247
5.824,1.782571668
5.826,1.767128116
5.828,1.760573054
5.83,1.763902538
5.832,1.773364556
5.834,1.785036021
5.836,1.794993849
5.838,1.799721051
5.84,1.799471432
5.842,1.796545266
5.844,1.793263134
5.846,1.791945617
5.848,1.794528645
5.85,1.801008643
5.852,1.810772113
5.854,1.823205336
5.856,1.837694445
5.858,1.853494292
5.86,1.86948676
5.862,1.884487947
5.864,1.89731395
5.866,1.906790829
5.868,1.912469352
5.87,1.915103518
5.872,1.915560777
5.874,1.914708573
5.876,1.91334866
5.878,1.910771817
5.88,1.904757856
5.882,1.89302089
5.884,1.873275034
5.886,1.84373103
5.888,1.807866985
5.89,1.772333553
5.892,1.743824986
5.894,1.729035539
5.896,1.732916914
5.898,1.7505414
5.9,1.773503775
5.902,1.793394952
5.904,1.801807025
5.906,1.793570157
5.908,1.773811336
5.91,1.749699659
5.912,1.728404225
5.914,1.717052057
5.916,1.718530116
5.918,1.727912685
5.92,1.73943266
5.922,1.747322935
5.924,1.74600727
5.926,1.735206832
5.928,1.720499536
5.93,1.707766383
5.932,1.702888377
5.934,1.711124291
5.936,1.730152294
5.938,1.752589769
5.94,1.770961773
5.942,1.777793361
5.944,1.767298823
5.946,1.744480185
5.948,1.718582228
5.95,1.698859885
5.952,1.694567902
5.954,1.711213679
5.956,1.74094623
5.958,1.772939203
5.96,1.796366246
5.962,1.800447566
5.964,1.781280284
5.966,1.749044713
5.968,1.715645566
5.97,1.692987557
5.972,1.69266025
5.974,1.715520315
5.976,1.749301974
5.978,1.780940323
5.98,1.797370458
5.982,1.787131306
5.984,1.761356378
5.986,1.747881576
5.988,1.77493436
5.99,1.87074219
5.992,2.05740209
5.994,2.312805861
5.996,2.595455748
5.998,2.863771253
6,3.076171875
6.002,3.199360535
6.004,3.233173831
6.006,3.185731778
6.008,3.065154394
6.01,2.879584108
6.012,2.642415133
6.014,2.379014955
6.016,2.116411526
6.018,1.881632798
6.02,1.701333245
6.022,1.586236213
6.024,1.525513805
6.026,1.506808354
6.028,1.517762191
6.03,1.546252617
6.032,1.584015328
6.034,1.625941819
6.036,1.667016248
6.038,1.70222277
6.04,1.726545545
6.042,1.73496873
6.044,1.722476482
6.046,1.684052958
6.048,1.614682317
6.05,1.509348715
6.052,1.36303631
6.054,1.17072926
